,country,empty_slots,extra.address,extra.bike_uids,extra.last_updated,extra.number,extra.renting,extra.returning,extra.slots,extra.uid,free_bikes,id,latitude,longitude,name,network_id,timestamp
1770,US,22,,,1582156526.0,,1.0,1.0,,3056,1.0,ecd995e9eed2c8fe60ee895616c13fe3,40.69072549,-73.95133465,Kosciuszko St & Nostrand Ave,citi-bike-nyc,2020-02-19T23:56:53.303000Z
1771,US,16,,,1582155251.0,,1.0,1.0,,3057,2.0,423d0371490a34b937f4c8e6e1876c9d,40.69128258,-73.9452416,Kosciuszko St & Tompkins Ave,citi-bike-nyc,2020-02-19T23:56:53.306000Z
1772,US,17,,,1582156610.0,,1.0,1.0,,3054,2.0,947979cb744cc6d243b9062cc571556e,40.6894932,-73.942061,Greene Ave & Throop Ave,citi-bike-nyc,2020-02-19T23:56:53.308000Z
1773,US,21,,,1582154569.0,,1.0,1.0,,3055,2.0,f5be38129a4cd9966cd6049ba85ce0bb,40.6883337,-73.950916,Greene Ave & Nostrand Ave,citi-bike-nyc,2020-02-19T23:56:53.315000Z
1774,US,19,,,1582156098.0,,1.0,1.0,,3052,3.0,f6b62283c1c8b89001ea82bc65d73873,40.686312,-73.935775,Lewis Ave & Madison St,citi-bike-nyc,2020-02-19T23:56:53.316000Z
1775,US,22,,,1582155648.0,,1.0,1.0,,3053,1.0,458721d27442258852411cd8f597a71b,40.6900815,-73.947915,Marcy Ave & Lafayette Ave,citi-bike-nyc,2020-02-19T23:56:53.317000Z
1776,US,20,,,1582142636.0,,1.0,1.0,,3050,0.0,0e50d4b2eb5fa3731d9184cd15d0e0df,40.6851532,-73.94111,Putnam Ave & Throop Ave,citi-bike-nyc,2020-02-19T23:56:53.318000Z
1777,US,23,,,1582153714.0,,1.0,1.0,,3179,0.0,367598244976bd4bbdde17a5e38eed48,40.698617,-73.941342,Park Ave & Marcus Garvey Blvd,citi-bike-nyc,2020-02-19T23:56:53.319000Z
1778,US,17,,,1582155226.0,,1.0,1.0,,3178,22.0,903ebac2c492c86e0ab8edca7a98f535,40.78414472,-73.98362492,Riverside Dr & W 78 St,citi-bike-nyc,2020-02-19T23:56:53.320000Z
1779,US,13,,,1582155926.0,,1.0,1.0,,3715,18.0,e5cd3531268a591274fc312b962c5541,40.71816969454208,-73.95520135760307,Driggs Ave & N 9 St,citi-bike-nyc,2020-02-19T23:56:53.323000Z
1780,US,58,,,1582155944.0,,1.0,1.0,,3714,3.0,fd2aab967b20a472d0df75f7a9602063,40.70684203101325,-73.9544353965357,Division Ave & Hooper St,citi-bike-nyc,2020-02-19T23:56:53.329000Z
1781,US,21,,,1582150481.0,,1.0,1.0,,3716,2.0,320da8be0aec18c09e577d71994c9fd5,40.753599202005596,-73.93795609474182,40 Ave & Crescent St,citi-bike-nyc,2020-02-19T23:56:53.330000Z
1782,US,0,,,1582156337.0,,1.0,1.0,,3711,45.0,97364afba60065b63a7c332b65f3dea1,40.72966729392978,-73.98067966103554,E 13 St & Avenue A,citi-bike-nyc,2020-02-19T23:56:53.331000Z
1783,US,4,,,1582156261.0,,1.0,1.0,,229,17.0,a8ea19aecda4dc5d5876f7cff807a6cd,40.72743423,-73.99379025,Great Jones St,citi-bike-nyc,2020-02-19T23:56:53.332000Z
1784,US,4,,,1582156103.0,,1.0,1.0,,3498,17.0,1fd9fd817620666adc39b53b2d603159,40.7974772,-73.9311847,Pleasant Ave & E 120 St,citi-bike-nyc,2020-02-19T23:56:53.333000Z
1785,US,2,,,1582154202.0,,1.0,1.0,,3496,22.0,c96274caf720de26fbabf851fa7dfc97,40.7923272,-73.9383,1 Ave & E 110 St,citi-bike-nyc,2020-02-19T23:56:53.336000Z
1786,US,6,,,1582156078.0,,1.0,1.0,,3497,17.0,d724c37cb68287c5ca2aecda17d61dbd,40.7949879,-73.9333349,Pleasant Ave & E 116 St,citi-bike-nyc,2020-02-19T23:56:53.337000Z
1787,US,0,,,1582156236.0,,1.0,1.0,,3494,25.0,f91f198ec2933aa744d7bb79afe346f8,40.797911,-73.9423,E 115 St & Lexington Ave,citi-bike-nyc,2020-02-19T23:56:53.343000Z
1788,US,31,,,1582156492.0,,1.0,1.0,,228,23.0,70647d470dfad18e770464d485ea1124,40.7546011026,-73.971878855,E 48 St & 3 Ave,citi-bike-nyc,2020-02-19T23:56:53.345000Z
1789,US,19,,,1582153939.0,,1.0,1.0,,3492,8.0,d805ac3e24eb87900c7e7f494f21a30e,40.8005385,-73.9419949,E 118 St & Park Ave,citi-bike-nyc,2020-02-19T23:56:53.346000Z
1790,US,7,,,1582156400.0,,1.0,1.0,,3493,24.0,bf11b21496ebaa630a88801695a02b82,40.799139,-73.9389152,E 118 St & 3 Ave,citi-bike-nyc,2020-02-19T23:56:53.347000Z
1791,US,19,,,1582156168.0,,1.0,1.0,,3491,5.0,48ff6435089a1c34ba38cbc5ed28958d,40.79747,-73.93504,E 118 St & 1 Ave,citi-bike-nyc,2020-02-19T23:56:53.349000Z
1792,US,22,,,1582156084.0,,1.0,1.0,,3171,17.0,f7a8ed8110fd788fd1043fada7392a29,40.78524672,-73.97667321,Amsterdam Ave & W 82 St,citi-bike-nyc,2020-02-19T23:56:53.350000Z
1793,US,33,,,1582151242.0,,1.0,1.0,,3654,2.0,b0bb2cbe5196725e0445efc70c2c2bab,40.75186951421875,-73.93349289894103,31 St & Northern Blvd,citi-bike-nyc,2020-02-19T23:56:53.358000Z
1794,US,15,,,1582156470.0,,1.0,1.0,,3656,29.0,7448843186d5f3149d39dd7b7015238c,40.72307749068673,-73.98583620786667,E 2 St & Avenue A,citi-bike-nyc,2020-02-19T23:56:53.360000Z
1795,US,21,,,1582156316.0,,1.0,1.0,,3128,2.0,93a0dfd06b4213296acfd49005c9083a,40.75052534,-73.94594845,21 St & 43 Ave,citi-bike-nyc,2020-02-19T23:56:53.361000Z
1796,US,28,,,1582154405.0,,1.0,1.0,,3129,2.0,4e63af50d0dcb7da6e6a5ecd5de86957,40.75110165,-73.94073717,Queens Plaza North & Crescent St,citi-bike-nyc,2020-02-19T23:56:53.362000Z
1797,US,3,,,1582140953.0,,1.0,1.0,,3122,28.0,3e75e3732fe336a1f7a49eace1cb2169,40.744363287066875,-73.9558732509613,48 Ave & 5 St,citi-bike-nyc,2020-02-19T23:56:53.363000Z
1798,US,17,,,1582155965.0,,1.0,1.0,,3123,10.0,93fc1a7685f14c2e77c6b4531bab8049,40.74469738,-73.93540375,31 St & Thomson Ave,citi-bike-nyc,2020-02-19T23:56:53.364000Z
1799,US,1,,,1582156335.0,,1.0,1.0,,3121,26.0,34712fa09110c542692b275075d35392,40.74524768,-73.94733276,Jackson Ave & 46 Rd,citi-bike-nyc,2020-02-19T23:56:53.365000Z
1800,US,3,,,1582156080.0,,1.0,1.0,,3126,31.0,1aa265e83be7c1c1b7a4f8e2902c9208,40.74718234,-73.9432635,44 Dr & Jackson Ave,citi-bike-nyc,2020-02-19T23:56:53.367000Z
1801,US,6,,,1582155863.0,,1.0,1.0,,3127,29.0,72848b662aae6385dd750ef7aa644ebf,40.74966,-73.9521,9 St & 44 Rd,citi-bike-nyc,2020-02-19T23:56:53.375000Z
1802,US,7,,,1582156016.0,,1.0,1.0,,3124,19.0,f51eb799d2313812f1302f7414686d3c,40.74731,-73.95451,46 Ave & 5 St,citi-bike-nyc,2020-02-19T23:56:53.376000Z
1803,US,5,,,1582156602.0,,1.0,1.0,,3125,18.0,69ee650a920ad5c80fe62b7f99f23861,40.74708586,-73.94977234,45 Rd & 11 St,citi-bike-nyc,2020-02-19T23:56:53.377000Z
1804,US,12,,,1582155651.0,,1.0,1.0,,540,18.0,22534ad1ebf1745b032691604f0d08fa,40.74311555376486,-73.98215353488922,Lexington Ave & E 29 St,citi-bike-nyc,2020-02-19T23:56:53.378000Z
1805,US,36,,,1582156426.0,,1.0,1.0,,546,8.0,928df8ae2bc6511e1316c7def3d695a0,40.74444921,-73.98303529,E 30 St & Park Ave S,citi-bike-nyc,2020-02-19T23:56:53.379000Z
1806,US,15,,,1582156239.0,,1.0,1.0,,3528,6.0,c8d759c644f644aaee460a771469bec4,40.7713937,-73.9077436,Steinway St & 23 Ave,citi-bike-nyc,2020-02-19T23:56:53.381000Z
1807,US,21,,,1582156443.0,,1.0,1.0,,545,6.0,0444c7c8a330c1068c998053b9ad5ce6,40.736502,-73.97809472,E 23 St & 1 Ave,citi-bike-nyc,2020-02-19T23:56:53.382000Z
1808,US,23,,,1582156178.0,,1.0,1.0,,3529,2.0,a6a9bb9a61be9e8cfb6013168fe2b250,40.8107922,-73.9430681,Lenox Ave & W 130 St,citi-bike-nyc,2020-02-19T23:56:53.385000Z
1809,US,19,,,1582156078.0,,1.0,1.0,,120,0.0,a3975184411300f349c9cbb50f0f4563,40.68676793,-73.95928168,Lexington Ave & Classon Ave,citi-bike-nyc,2020-02-19T23:56:53.387000Z
1810,US,1,,,1582156479.0,,1.0,1.0,,3400,23.0,d5b26f6563a0c4e78ec0c5d3bb4846f7,40.7961535,-73.94782145,E 110 St & Madison Ave,citi-bike-nyc,2020-02-19T23:56:53.390000Z
1811,US,6,,,1582154893.0,,1.0,1.0,,3403,25.0,9c47e8115817457c93c250b0ef0f971b,40.6705135,-73.98876585,4 Ave & 9 St,citi-bike-nyc,2020-02-19T23:56:53.391000Z
1812,US,5,,,1582156531.0,,1.0,1.0,,3402,18.0,d55d104a5d4f576d1048c9e184f6e090,40.6902375,-73.99203074,Court St & State St,citi-bike-nyc,2020-02-19T23:56:53.393000Z
1813,US,20,,,1582156057.0,,1.0,1.0,,3405,3.0,7f7cdcc54c854a2ccda05bf9c06b45c3,40.6704836,-73.98208968,5 St & 6 Ave,citi-bike-nyc,2020-02-19T23:56:53.394000Z
1814,US,25,,,1582156284.0,,1.0,1.0,,3404,2.0,8e4bda8f01fe262c2747a562489c8527,40.6704922,-73.98541675,7 St & 5 Ave,citi-bike-nyc,2020-02-19T23:56:53.398000Z
1815,US,5,,,1582156439.0,,1.0,1.0,,3407,18.0,1ac8391ddedb1bd490ecfed11ed579ec,40.67909799721684,-73.98765474557877,Union St & Nevins St,citi-bike-nyc,2020-02-19T23:56:53.400000Z
1816,US,25,,,1582156484.0,,1.0,1.0,,127,5.0,d898e4ff836e27a0859a506d6b13d3a4,40.73172428,-74.00674436,Barrow St & Hudson St,citi-bike-nyc,2020-02-19T23:56:53.401000Z
1817,US,11,,,1582156548.0,,1.0,1.0,,128,18.0,c5a1c3e19606a91bdd134469f08b283f,40.72710258,-74.00297088,MacDougal St & Prince St,citi-bike-nyc,2020-02-19T23:56:53.403000Z
1818,US,17,,,1582155522.0,,1.0,1.0,,3408,10.0,bd953c5695170012c2dff5c752d3a124,40.6881529,-73.99520919,Congress St & Clinton St,citi-bike-nyc,2020-02-19T23:56:53.406000Z
1819,US,10,,,1582155148.0,,1.0,1.0,,3727,28.0,95163f3d255453acee261c83077ea22f,40.71766197083994,-73.94880026578903,Frost St & Meeker Ave,citi-bike-nyc,2020-02-19T23:56:53.407000Z
1820,US,20,,,1582155318.0,,1.0,1.0,,3321,4.0,7833417deedb5c94be0ced228355c5b2,40.6831164,-73.99785267,Clinton St & Union St,citi-bike-nyc,2020-02-19T23:56:53.410000Z
1821,US,25,,,1582156538.0,,1.0,1.0,,415,17.0,e3163e16f502fa1ad61831d17f435def,40.7047177,-74.00926027,Pearl St & Hanover Square,citi-bike-nyc,2020-02-19T23:56:53.421000Z
1822,US,23,,,1582156556.0,,1.0,1.0,,416,8.0,4f373fd7a239ab91d4ce812f4c3947b7,40.68753406,-73.97265183,Cumberland St & Lafayette Ave,citi-bike-nyc,2020-02-19T23:56:53.423000Z
1823,US,2,,,1582156528.0,,1.0,1.0,,417,21.0,8d29fc93242d0bf145cb74dd6963c4a6,40.71291224,-74.01020234,Barclay St & Church St,citi-bike-nyc,2020-02-19T23:56:53.424000Z
1824,US,20,,,1582156611.0,,1.0,1.0,,410,25.0,af95427f31778f6ebe2a240ee2d462d9,40.72066442,-73.98517977,Suffolk St & Stanton St,citi-bike-nyc,2020-02-19T23:56:53.425000Z
1825,US,6,,,1582155994.0,,1.0,1.0,,411,24.0,c31fc21e73da66db0f7973ba7f493749,40.72228087,-73.97668709,E 6 St & Avenue D,citi-bike-nyc,2020-02-19T23:56:53.430000Z
1826,US,13,,,1582155899.0,,1.0,1.0,,412,14.0,12aa7924b713843d73c4432e4e35fa39,40.7158155,-73.99422366,Forsyth St & Canal St,citi-bike-nyc,2020-02-19T23:56:53.433000Z
1827,US,8,,,1582156589.0,,1.0,1.0,,3412,10.0,c47dcad90866037695052ca4c586f20b,40.6853761,-73.98302136,Pacific St & Nevins St,citi-bike-nyc,2020-02-19T23:56:52.581000Z
1828,US,10,,,1582156525.0,,1.0,1.0,,418,13.0,e65acf5e01b607c578cae4f0a607e354,40.70224,-73.982578,Front St & Gold St,citi-bike-nyc,2020-02-19T23:56:53.438000Z
1829,US,0,,,1582155653.0,,1.0,1.0,,419,22.0,122857527c29a5162b2a2cbc3bbfadb6,40.69580705,-73.97355569,Carlton Ave & Park Ave,citi-bike-nyc,2020-02-19T23:56:53.442000Z
1830,US,10,,,1582156357.0,,1.0,1.0,,319,22.0,e0e1349d37c7847fb7a9d989b497117e,40.711066,-74.009447,Fulton St & Broadway,citi-bike-nyc,2020-02-19T23:56:53.454000Z
1831,US,11,,,1582155394.0,,1.0,1.0,,313,11.0,2bbf2b22bcf7e21185a069f24e8e1444,40.69610226,-73.96751037,Washington Ave & Park Ave,citi-bike-nyc,2020-02-19T23:56:53.475000Z
1832,US,6,,,1582156593.0,,1.0,1.0,,312,25.0,b4e7ad7574adbfb9ae6f6303c3e51ab7,40.722055,-73.989111,Allen St & Stanton St,citi-bike-nyc,2020-02-19T23:56:53.477000Z
1833,US,19,,,1582156394.0,,1.0,1.0,,311,12.0,a422db3d02bdb9ce4208318f5e16c17b,40.7172274,-73.98802084,Norfolk St & Broome St,citi-bike-nyc,2020-02-19T23:56:53.479000Z
1834,US,10,,,1582156461.0,,1.0,1.0,,310,25.0,098977500f30e5418a80634666cd3290,40.68926942,-73.98912867,State St & Smith St,citi-bike-nyc,2020-02-19T23:56:53.481000Z
1835,US,26,,,1582156451.0,,1.0,1.0,,317,27.0,707f06d68130f07c41591c107a02ba36,40.72453734,-73.98185424,E 6 St & Avenue B,citi-bike-nyc,2020-02-19T23:56:53.486000Z
1836,US,16,,,1582156494.0,,1.0,1.0,,316,27.0,6e692c1dce00aa4899bb1b6a48c37880,40.70955958,-74.00653609,Fulton St & William St,citi-bike-nyc,2020-02-19T23:56:53.488000Z
1837,US,5,,,1582155988.0,,1.0,1.0,,315,22.0,316d13596152e5b43055a7896384c763,40.70355377,-74.00670227,South St & Gouverneur Ln,citi-bike-nyc,2020-02-19T23:56:53.490000Z
1838,US,0,,,1582154642.0,,1.0,1.0,,3276,26.0,852a7d09ade16f3d44d873c0de5dcec8,40.71458403535893,-74.04281705617905,Marin Light Rail,citi-bike-nyc,2020-02-19T23:56:53.499000Z
1839,US,1,,,1582154844.0,,1.0,1.0,,3277,13.0,d7d6126642891ff9eb0a9cdf130ffcd1,40.71435836870427,-74.06661093235016,Communipaw & Berry Lane,citi-bike-nyc,2020-02-19T23:56:53.500000Z
1840,US,2,,,1582156438.0,,1.0,1.0,,3275,12.0,4ee52f18978222aa2d7cea3f26beb431,40.71835519823214,-74.03891444206238,Columbus Drive,citi-bike-nyc,2020-02-19T23:56:53.502000Z
1841,US,9,,,1582156425.0,,1.0,1.0,,3272,5.0,94e681f1f00389434269b49f410ec7de,40.72333158646436,-74.04595255851744,Jersey & 3rd,citi-bike-nyc,2020-02-19T23:56:53.504000Z
1842,US,11,,,1582156554.0,,1.0,1.0,,3273,7.0,cd857a888055cf10269922242d4e2d23,40.721650724879986,-74.04288411140442,Manila & 1st,citi-bike-nyc,2020-02-19T23:56:53.507000Z
1843,US,12,,,1582154076.0,,1.0,1.0,,3270,2.0,720b0ea544d681c69cd5caef2c0f246f,40.72528910781132,-74.04557168483734,Jersey & 6th St,citi-bike-nyc,2020-02-19T23:56:53.509000Z
1844,US,8,,,1582156428.0,,1.0,1.0,,3278,6.0,ebb71b9b3f2e8b9dfdd8e12e5c7c2f6d,40.72568548362901,-74.04879033565521,Monmouth and 6th,citi-bike-nyc,2020-02-19T23:56:53.518000Z
1845,US,2,,,1582155864.0,,1.0,1.0,,3279,15.0,b18e9ea315e1d5f6847ed907a7e50563,40.721630142638354,-74.04996782541275,Dixon Mills,citi-bike-nyc,2020-02-19T23:56:53.519000Z
1846,US,2,,,1582153254.0,,1.0,1.0,,3477,30.0,e7a37a7bbf2096ec4a8db9d8bb09ef6f,40.65539977447831,-74.01062786579132,39 St & 2 Ave,citi-bike-nyc,2020-02-19T23:56:53.521000Z
1847,US,25,,,1582149283.0,,1.0,1.0,,3579,0.0,ec1021250c1094c74d7393c99f94f68a,40.672695,-73.954131,Sterling Pl & Bedford Ave,citi-bike-nyc,2020-02-19T23:56:53.530000Z
1848,US,19,,,1582156516.0,,1.0,1.0,,3578,2.0,022b9c7adfa43a3d12be4af3a1752c73,40.6741806,-73.9564947,Park Pl & Franklin Ave,citi-bike-nyc,2020-02-19T23:56:53.533000Z
1849,US,30,,,1582156321.0,,1.0,1.0,,3472,9.0,d26f145d372fcd2daf416bb05124f13c,40.742753828659026,-74.00747358798981,W 15 St & 10 Ave,citi-bike-nyc,2020-02-19T23:56:53.540000Z
1850,US,16,,,1582155500.0,,1.0,1.0,,3575,3.0,2fce2923c521a450c30d625a258fac98,40.76108,-73.930562,Crescent St & 34 Ave,citi-bike-nyc,2020-02-19T23:56:53.546000Z
1851,US,16,,,1582155854.0,,1.0,1.0,,3574,7.0,1710d4a64034eadd21a17e2067ba1b38,40.6769694,-73.96579,Prospect Pl & Underhill Ave,citi-bike-nyc,2020-02-19T23:56:53.548000Z
1852,US,15,,,1582154857.0,,1.0,1.0,,3577,8.0,a44c13e0e8fba7b26df8ab766fe8f74d,40.7628138,-73.9342862,34 Ave & 21 St,citi-bike-nyc,2020-02-19T23:56:53.550000Z
1853,US,26,,,1582156218.0,,1.0,1.0,,3576,1.0,74e9f1f6efda1055a20d72da7d934cd2,40.6767,-73.969024,Park Pl & Vanderbilt Ave,citi-bike-nyc,2020-02-19T23:56:53.552000Z
1854,US,4,,,1582155058.0,,1.0,1.0,,3478,38.0,a999dd9a65258568ccf72f79cf50f419,40.65708866668485,-74.00870203971863,2 Ave & 36 St,citi-bike-nyc,2020-02-19T23:56:53.554000Z
1855,US,23,,,1582155149.0,,1.0,1.0,,3573,2.0,3246546348593a5e5e8136f92e9ee03a,40.7580583,-73.9242751,35 St & 34 Ave,citi-bike-nyc,2020-02-19T23:56:53.569000Z
1856,US,21,,,1582155112.0,,1.0,1.0,,3572,12.0,33fbbd9b8c4f2005e223ed90615a408e,40.756913,-73.921631,34 Ave & 38 St,citi-bike-nyc,2020-02-19T23:56:53.571000Z
1857,US,5,,,1582155244.0,,1.0,1.0,,3588,15.0,6e978bee8d0b2454e202673edab02f99,40.7671863,-73.9373554,Vernon Blvd & 10 St,citi-bike-nyc,2020-02-19T23:56:53.574000Z
1858,US,30,,,1582156136.0,,1.0,1.0,,3418,2.0,92a895b2dcc55db0aa8a325713a8ba0a,40.6750207,-73.97111473,Plaza St West & Flatbush Ave,citi-bike-nyc,2020-02-19T23:56:53.576000Z
1859,US,3,,,1582156123.0,,1.0,1.0,,369,55.0,a6295b3b3150ca31d0c3dbf6ca88d66f,40.73224119,-74.00026394,Washington Pl & 6 Ave,citi-bike-nyc,2020-02-19T23:56:53.580000Z
1860,US,26,,,1582155147.0,,1.0,1.0,,364,0.0,27b07edae5f892220631741cc764d4a7,40.68900443,-73.96023854,Lafayette Ave & Classon Ave,citi-bike-nyc,2020-02-19T23:56:53.594000Z
1861,US,7,,,1582156256.0,,1.0,1.0,,3419,20.0,ea60272f1959b101ebe9904d8bdc83e8,40.6792788,-73.98154004,Douglass St & 4 Ave,citi-bike-nyc,2020-02-19T23:56:53.598000Z
1862,US,52,,,1582156448.0,,1.0,1.0,,362,5.0,cfa81a8cba5cef3b0c2fc22f74d02419,40.75172632,-73.98753523,Broadway & W 37 St,citi-bike-nyc,2020-02-19T23:56:53.600000Z
1863,US,22,,,1582156519.0,,1.0,1.0,,363,24.0,b4d730fd6a9238ffa183bd5e7efcc807,40.70834698,-74.01713445,West Thames St,citi-bike-nyc,2020-02-19T23:56:53.602000Z
1864,US,38,,,1582156336.0,,1.0,1.0,,360,0.0,3dc872964211b3a02545ca7035b2af1d,40.70717936,-74.00887308,William St & Pine St,citi-bike-nyc,2020-02-19T23:56:53.605000Z
1865,US,27,,,1582156212.0,,1.0,1.0,,361,15.0,9d17596107c27bffbf8d8114c21486e5,40.71605866,-73.99190759,Allen St & Hester St,citi-bike-nyc,2020-02-19T23:56:53.608000Z
1866,US,8,,,1582156188.0,,1.0,1.0,,3332,10.0,1e8f020788dd35412e708692bb4dfde7,40.681990442707026,-73.99079024791718,Degraw St & Hoyt St,citi-bike-nyc,2020-02-19T23:56:53.616000Z
1867,US,13,,,1582156501.0,,1.0,1.0,,380,26.0,522a8763c21d10c5363235232cf08243,40.73401143,-74.00293877,W 4 St & 7 Ave S,citi-bike-nyc,2020-02-19T23:56:53.618000Z
1868,US,6,,,1582156549.0,,1.0,1.0,,3318,33.0,9a6e732a82cd264a76f3c79635f419c8,40.7839636,-73.9471673,2 Ave & E 96 St,citi-bike-nyc,2020-02-19T23:56:53.620000Z
1869,US,10,,,1582156558.0,,1.0,1.0,,383,29.0,c54f5f697fbe7b37c7cc0d5ec16f7d6b,40.735238,-74.000271,Greenwich Ave & Charles St,citi-bike-nyc,2020-02-19T23:56:53.622000Z
1870,US,31,,,1582156479.0,,1.0,1.0,,386,11.0,902236f7c08be690cda3a4e4a48ea005,40.71494807,-74.00234482,Centre St & Worth St,citi-bike-nyc,2020-02-19T23:56:53.627000Z
1871,US,9,,,1582155933.0,,1.0,1.0,,387,28.0,9ee0a62ece9660a7df6b131987482526,40.71273266,-74.0046073,Centre St & Chambers St,citi-bike-nyc,2020-02-19T23:56:53.646000Z
1872,US,34,,,1582156609.0,,1.0,1.0,,388,0.0,e8aa1fee9ba544731b242c7322fe9551,40.749717753,-74.002950346,W 26 St & 10 Ave,citi-bike-nyc,2020-02-19T23:56:53.666000Z
1873,US,12,,,1582156029.0,,1.0,1.0,,389,15.0,c00cc55349c235f500ea30d3392d65ee,40.71044554,-73.96525063,Broadway & Berry St,citi-bike-nyc,2020-02-19T23:56:53.667000Z
1874,US,28,,,1582155798.0,,1.0,1.0,,3313,1.0,f009a246a1f45c52eaa72e0f35b89090,40.6663181,-73.9854617,6 Ave & 12 St,citi-bike-nyc,2020-02-19T23:56:53.668000Z
1875,US,1,,,1582156608.0,,1.0,1.0,,3312,38.0,1149c5beaeddd94339fe4d3ed7a55d2b,40.7817212,-73.94594,1 Ave & E 94 St,citi-bike-nyc,2020-02-19T23:56:53.669000Z
1876,US,13,,,1582155681.0,,1.0,1.0,,3315,10.0,3a7d5139a9ddf20d1b0cb2d212a750ce,40.6847514,-73.99917254,Henry St & Degraw St,citi-bike-nyc,2020-02-19T23:56:53.671000Z
1877,US,28,,,1582156566.0,,1.0,1.0,,3314,4.0,f055da17e830624c9e27580e930309b7,40.7937704,-73.971888,W 95 St & Broadway,citi-bike-nyc,2020-02-19T23:56:53.672000Z
1878,US,14,,,1582156531.0,,1.0,1.0,,3317,10.0,3922379771bcee233aba6ec9f678cfd2,40.6686273,-73.98700053,10 St & 5 Ave,citi-bike-nyc,2020-02-19T23:56:53.673000Z
1879,US,16,,,1582156120.0,,1.0,1.0,,3319,5.0,8e627581e0e60a938a49d11e381e9268,40.666287,-73.98895053,14 St & 5 Ave,citi-bike-nyc,2020-02-19T23:56:53.676000Z
1880,US,9,,,1582155176.0,,1.0,1.0,,3130,22.0,07059ec6916545496bfd61cbec35ef14,40.75325964,-73.94335788,21 St & Queens Plaza North,citi-bike-nyc,2020-02-19T23:56:54.210000Z
1881,US,10,,,1582153554.0,,1.0,1.0,,3610,17.0,ca4d48e983c3c7454b1cc2f05e81cab0,40.770845,-73.934171,Vernon Blvd & 30 Rd,citi-bike-nyc,2020-02-19T23:56:53.679000Z
1882,US,2,,,1582156529.0,,1.0,1.0,,3611,28.0,68c50a9801f9242440803b6554ba3761,40.7449067,-73.9534573,Vernon Blvd & 47 Rd,citi-bike-nyc,2020-02-19T23:56:53.680000Z
1883,US,13,,,1582152858.0,,1.0,1.0,,3612,2.0,8350288432f1e6c3a1a1e425a84ffa86,40.7703743,-73.9286078,30 Ave & 21 St,citi-bike-nyc,2020-02-19T23:56:53.681000Z
1884,US,4,,,1582156108.0,,1.0,1.0,,3613,23.0,4ce078ea237cf8bd7c0c9bff6bed3423,40.745038,-73.957539,Center Blvd & 48 Ave,citi-bike-nyc,2020-02-19T23:56:53.683000Z
1885,US,21,,,1582154800.0,,1.0,1.0,,3614,2.0,e68bd408bba2486a42bc33a42b4ad56b,40.768692,-73.9249574,Crescent St & 30 Ave,citi-bike-nyc,2020-02-19T23:56:53.688000Z
1886,US,3,,,1582155570.0,,1.0,1.0,,3615,18.0,4b67e5f8de6732a0406b8e6b752cbf02,40.748,-73.9460927,44 Dr & 21 St,citi-bike-nyc,2020-02-19T23:56:53.691000Z
1887,US,24,,,1582155501.0,,1.0,1.0,,3616,1.0,31204ec136d07f7cc89f5be88a266213,40.7656251,-73.9136695,Steinway St & 28 Ave,citi-bike-nyc,2020-02-19T23:56:53.692000Z
1888,US,25,,,1582156608.0,,1.0,1.0,,3617,2.0,751a921c50096046b6ae86b02e5fe14c,40.7671,-73.9169858,28 Ave & 35 St,citi-bike-nyc,2020-02-19T23:56:53.694000Z
1889,US,4,,,1582156115.0,,1.0,1.0,,3618,20.0,ab1dffd4d35e54e71933173187a69957,40.7485,-73.941275,27 St & Hunter St,citi-bike-nyc,2020-02-19T23:56:53.695000Z
1890,US,15,,,1582154709.0,,1.0,1.0,,3619,4.0,36727c1f2fef796db977c7212dee40eb,40.7713615,-73.9246145,Newtown Ave & 23 St,citi-bike-nyc,2020-02-19T23:56:53.696000Z
1891,US,14,,,1582154731.0,,1.0,1.0,,3755,5.0,03e019e9196565fff548088c8662200e,40.69064807082943,-73.95746178925037,DeKalb Ave & Franklin Ave,citi-bike-nyc,2020-02-19T23:56:53.697000Z
1892,US,21,,,1582154558.0,,1.0,1.0,,3757,2.0,f566f1604a110e77162f79ff2189256f,40.710681,-73.93372,Stagg St & Morgan Ave,citi-bike-nyc,2020-02-19T23:56:53.699000Z
1893,US,0,,,1582155577.0,,1.0,1.0,,3756,21.0,5d2facf67e9fdcfad0cb250e42c2bbc4,40.704508,-73.9351,White St & Moore St,citi-bike-nyc,2020-02-19T23:56:53.707000Z
1894,US,9,,,1582155453.0,,1.0,1.0,,3311,11.0,24b7779e1a1da7a58eb229ece1ddff8e,40.68763155,-74.0016256,Columbia St & Kane St,citi-bike-nyc,2020-02-19T23:56:53.708000Z
1895,US,17,,,1582156371.0,,1.0,1.0,,258,5.0,fd182aba25e81ba1adfe4fe1eaf32525,40.68940747,-73.96885458,DeKalb Ave & Vanderbilt Ave,citi-bike-nyc,2020-02-19T23:56:53.711000Z
1896,US,7,,,1582156333.0,,1.0,1.0,,259,31.0,06e1188664fdade16905bd96fa594334,40.70122128,-74.01234218,South St & Whitehall St,citi-bike-nyc,2020-02-19T23:56:53.714000Z
1897,US,20,,,1582156125.0,,1.0,1.0,,3168,11.0,1833b01b0f20d8467e81a6a5c55a1a32,40.78472675,-73.96961715,Central Park West & W 85 St,citi-bike-nyc,2020-02-19T23:56:53.715000Z
